17,4,6,23,42,24,54.20,29.60,917.63,19.32,3774.00,408.80,0.00,4.73,0.78, 
17,4,6,23,43,3,55.50,29.60,917.58,34.79,3742.00,409.60,0.00,2.31,0.18, 
17,4,6,23,43,41,51.10,29.50,917.60,28.77,3748.00,407.00,0.00,2.94,0.77, 
17,4,6,23,44,20,51.10,29.60,917.64,28.77,3762.00,407.20,0.00,1.03,0.00, 
17,4,6,23,44,58,50.60,29.50,917.59,29.78,3748.00,406.20,0.00,0.36,0.00, 
17,4,6,23,45,37,50.50,29.50,917.64,29.78,3778.00,409.40,0.00,0.86,0.00, 
17,4,6,23,46,16,50.60,29.50,917.57,29.78,3784.00,408.80,0.00,1.37,0.00, 
17,4,6,23,46,54,50.50,29.40,917.60,29.27,3784.00,409.60,0.00,3.30,0.71, 
17,4,6,23,47,33,50.40,29.40,917.65,29.78,3788.00,409.00,0.00,0.48,0.22, 
17,4,6,23,48,11,50.60,29.40,917.61,29.78,3796.00,413.20,0.00,1.61,0.30, 
17,4,6,23,48,50,50.80,29.40,917.67,29.78,3808.00,408.20,0.00,0.95,0.14, 
17,4,6,23,49,29,50.70,29.30,917.64,29.27,3806.00,409.00,0.00,0.53,0.00, 
17,4,6,23,50,33,50.80,29.30,917.69,29.78,3638.00,393.20,0.00,0.62,0.00, 
17,4,6,23,51,2,50.80,29.30,917.60,29.70,3758.00,406.20,0.00,0.92,0.00, 
17,4,6,23,51,30,50.70,29.20,917.62,29.70,3780.00,406.60,0.00,1.66,0.60, 
17,4,6,23,52,39,50.70,29.20,917.61,29.70,3614.00,392.60,0.00,202136.00,7372.00, 
17,4,6,23,53,8,50.60,29.20,917.64,29.70,3748.00,403.60,0.00,206440.00,0.00, 
17,4,6,23,53,36,50.60,29.20,917.61,29.70,3736.00,401.40,0.00,146600.00,0.00, 
17,4,6,23,54,5,50.60,29.20,917.66,29.10,3684.00,400.80,0.00,382668.00,95848.00, 
17,4,6,23,54,33,50.60,29.20,917.59,29.10,3726.00,405.40,0.00,209576.00,39028.00, 
17,4,6,23,55,46,50.40,29.10,917.56,29.70,3640.00,391.40,0.00,2.24,0.31, 
17,4,6,23,56,15,50.30,29.10,917.58,29.70,3756.00,402.60,0.00,0.40,0.00, 
17,4,6,23,56,43,50.30,29.10,917.58,29.70,3768.00,403.00,0.00,2.22,0.36, 
17,4,6,23,57,12,50.40,29.10,917.55,29.70,3752.00,407.40,0.00,0.80,0.14, 
17,4,6,23,57,40,50.40,29.10,917.57,29.70,3760.00,407.00,0.00,0.34,0.00, 
17,4,6,23,58,9,50.40,29.10,917.56,29.61,3770.00,402.80,0.00,0.64,0.29, 
17,4,7,0,1,31,51.60,29.20,917.59,3.97,3360.00,365.60,0.00,1.33,0.62, 
17,4,7,0,1,59,51.60,29.30,917.65,3.97,3520.00,379.40,0.00,2.96,0.27, 
17,4,7,0,2,28,51.40,29.30,917.63,3.97,3528.00,381.80,0.00,0.62,0.03, 
17,4,7,0,2,56,51.30,29.40,917.63,3.82,3508.00,374.40,0.00,1.34,0.56, 
17,4,7,0,3,54,50.90,29.40,917.55,3.82,3358.00,366.20,0.00,1.96,0.26, 
17,4,7,0,4,22,50.70,29.50,917.55,1.93,3542.00,384.00,0.00,12.28,5.25, 
17,4,7,0,4,51,50.90,29.50,917.57,0.38,3586.00,409.60,0.00,16.82,8.42, 
17,4,7,0,5,19,56.70,29.60,917.58,0.25,3562.00,422.40,0.00,9.98,5.26, 
17,4,7,0,5,48,52.20,29.60,917.60,0.26,3560.00,451.60,0.00,14.63,3.97, 
17,4,7,0,6,17,52.00,29.80,917.54,0.30,3586.00,452.20,0.00,7.13,0.59, 
17,4,7,0,6,45,51.30,30.10,917.56,0.29,3622.00,453.60,0.00,6.23,0.19, 
17,4,7,0,7,14,50.80,30.30,917.57,0.29,3588.00,452.80,0.00,16.58,3.28, 
17,4,7,0,7,42,49.60,30.40,917.54,0.29,3592.00,443.80,0.00,12.16,0.00, 
17,4,7,0,8,11,49.80,30.50,917.52,0.30,3600.00,447.20,0.00,9.57,0.62, 
17,4,7,0,8,39,49.20,30.60,917.54,1.91,3574.00,443.60,0.00,9.38,0.19, 
17,4,7,9,2,45,35.80,35.40,904.71,-1.00,4390.00,469.00,0.00,9.61,2.74, 
17,4,7,9,3,14,34.80,35.30,902.24,-1.00,4538.00,477.80,0.00,1.34,0.56, 
17,4,7,9,3,42,35.40,36.10,902.30,-1.00,4534.00,475.40,0.00,0.21,0.00, 
17,4,7,9,4,11,35.00,36.60,902.31,-1.00,4526.00,477.20,0.00,0.20,0.00, 
17,4,7,9,4,39,34.10,37.00,902.41,-1.00,4530.00,475.80,0.00,0.19,0.00, 
17,4,7,9,5,8,34.50,37.50,902.56,-1.00,4464.00,471.40,0.00,0.19,0.00, 
17,4,7,9,5,37,32.80,37.80,902.84,-1.00,4534.00,479.00,0.00,0.18,0.00, 
17,4,7,9,6,5,30.00,38.00,902.89,-1.00,4516.00,476.60,0.00,0.20,0.00, 
17,4,7,9,6,34,32.40,38.40,903.19,-1.00,4528.00,478.00,0.00,0.18,0.00, 
17,4,7,9,7,2,32.30,38.50,903.15,-1.00,4540.00,479.40,0.00,0.77,0.00, 
17,4,7,9,7,31,31.30,38.70,903.03,-1.00,4532.00,478.60,0.00,0.71,0.00, 
17,4,7,9,8,25,31.00,38.90,902.93,-1.00,4400.00,473.80,0.00,0.00,0.00, 
17,4,7,9,8,53,32.00,39.20,902.63,-1.00,4524.00,480.60,0.00,0.25,0.00, 
17,4,7,9,9,22,32.00,39.50,902.64,-1.00,4512.00,479.40,0.00,0.19,0.00, 
17,4,7,9,9,51,31.10,39.70,902.49,-1.00,4522.00,479.40,0.00,0.17,0.00, 
17,4,7,9,10,19,30.20,40.10,902.36,-1.00,4502.00,481.80,0.00,0.17,0.00, 
17,4,7,9,10,48,30.00,40.40,902.18,-1.00,4462.00,474.60,0.00,0.18,0.00, 
17,4,7,9,11,16,29.90,40.80,902.19,-1.00,4510.00,481.80,0.00,0.18,0.00, 
17,4,7,9,11,45,29.30,41.20,902.19,-1.00,4518.00,479.20,0.00,0.20,0.00, 
17,4,7,9,12,13,27.40,41.50,902.24,-1.00,4486.00,481.00,0.00,0.21,0.00, 
17,4,7,9,12,42,28.80,41.90,902.27,-1.00,4508.00,482.40,0.00,0.19,0.00, 
17,4,7,9,13,11,28.10,42.20,902.27,-1.00,4490.00,481.20,0.00,0.20,0.00, 
17,4,7,9,13,39,25.90,42.50,902.39,-1.00,4502.00,478.60,0.00,0.20,0.00, 
17,4,7,9,14,8,27.40,42.80,902.37,-1.00,4500.00,481.00,0.00,0.18,0.00, 
17,4,7,9,14,36,26.50,42.90,902.41,-1.00,4506.00,484.60,0.00,0.18,0.00, 
17,4,7,9,15,5,27.10,43.20,902.42,-1.00,4486.00,482.00,0.00,0.19,0.00, 
17,4,7,9,15,33,26.40,43.40,902.46,-1.00,4486.00,487.00,0.00,0.19,0.00, 
17,4,7,9,16,2,26.20,43.60,902.50,-1.00,4498.00,485.20,0.00,0.18,0.00, 
17,4,7,9,16,31,26.10,43.90,902.55,-1.00,4466.00,485.60,0.00,0.19,0.00, 
17,4,7,9,16,59,26.70,44.00,902.57,-1.00,4496.00,487.20,0.00,0.19,0.00, 
17,4,7,9,17,28,26.50,44.10,902.65,-1.00,4492.00,488.00,0.00,0.18,0.00, 
17,4,7,9,17,56,25.70,44.40,902.61,-1.00,4488.00,486.40,0.00,0.17,0.00, 
17,4,7,9,18,25,27.00,44.60,902.59,-1.00,4486.00,488.00,0.00,0.22,0.00, 
17,4,7,9,18,53,26.40,44.70,902.56,-1.00,4464.00,490.00,0.00,0.19,0.00, 
