17,3,23,17,11,19,61.00,23.90,908.68,38.83,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,11,40,61.10,23.90,908.76,33.85,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,12,0,61.60,23.90,908.71,19.05,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,12,21,62.10,23.90,908.71,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,12,42,61.50,23.90,908.77,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,13,2,60.80,23.80,908.74,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,13,23,60.90,23.80,908.73,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,13,44,60.50,23.80,908.80,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,14,5,60.10,23.70,908.75,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,14,25,59.90,23.70,908.78,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,14,46,60.20,23.70,908.85,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,15,7,59.00,23.60,908.80,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,15,27,60.00,23.60,908.85,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,15,48,60.60,23.50,908.83,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,16,9,59.70,23.50,908.79,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,16,30,60.10,23.40,908.83,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,16,50,60.60,23.40,908.85,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,17,11,60.00,23.30,908.86,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,17,32,60.80,23.30,908.85,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,17,52,61.20,23.20,908.87,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,18,13,61.80,23.20,908.86,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,18,34,62.50,23.10,908.89,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,18,55,63.30,23.10,908.93,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,19,15,63.30,23.00,908.91,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,19,36,64.10,23.00,908.89,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,19,57,63.80,23.00,908.89,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,20,17,63.60,22.90,908.94,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,20,38,64.50,22.90,908.95,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,20,59,64.60,22.90,908.95,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,21,20,64.40,22.90,908.97,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,21,40,65.20,22.80,909.02,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,22,1,65.20,22.80,908.97,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,22,22,65.10,22.80,908.98,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,22,42,65.40,22.80,908.99,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,23,3,64.70,22.70,909.00,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,23,24,65.50,22.70,909.03,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,23,45,65.60,22.70,908.98,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,24,5,65.40,22.70,909.05,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,24,26,65.70,22.70,909.04,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,24,47,66.10,22.70,908.99,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,25,7,66.10,22.70,909.00,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,25,28,66.00,22.70,909.02,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,25,49,66.30,22.70,909.01,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,26,10,66.40,22.70,909.01,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,26,30,66.30,22.70,909.00,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,26,51,66.60,22.70,909.07,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,27,12,66.90,22.70,909.02,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,27,33,66.80,22.70,909.02,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,27,53,66.60,22.70,909.09,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,28,14,67.00,22.70,909.08,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,28,35,66.50,22.70,909.09,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,28,55,66.90,22.70,909.08,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,29,16,67.00,22.70,909.08,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,29,37,67.00,22.70,909.04,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,29,58,67.00,22.70,909.05,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,30,18,66.70,22.80,909.05,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,30,39,66.50,22.80,909.08,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,31,0,65.60,22.80,909.03,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,31,20,64.10,22.70,909.05,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,31,41,64.60,22.80,909.11,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,32,2,62.00,22.80,909.07,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,32,23,60.40,22.80,909.10,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,32,43,61.80,22.70,909.15,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,33,4,61.10,22.70,909.11,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,33,25,63.30,22.70,909.16,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,33,45,62.10,22.70,909.23,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,34,6,61.40,22.70,909.13,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,34,27,61.90,22.60,909.19,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,34,48,60.90,22.60,909.15,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,35,8,62.10,22.60,909.19,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,35,29,62.60,22.60,909.22,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,35,50,62.80,22.50,909.24,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,36,10,63.30,22.50,909.24,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,36,31,63.10,22.50,909.23,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,36,52,62.90,22.40,909.18,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,37,13,63.50,22.40,909.31,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,37,33,63.70,22.40,909.25,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,37,54,62.80,22.40,909.29,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,38,15,62.40,22.40,909.27,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,38,35,63.90,22.40,909.20,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,38,56,63.50,22.40,909.27,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,39,17,64.00,22.40,909.33,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,39,38,64.20,22.40,909.32,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,39,58,64.10,22.40,909.33,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,40,19,63.70,22.40,909.31,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,40,40,64.10,22.40,909.27,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,41,0,63.70,22.40,909.30,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,41,21,64.00,22.40,909.40,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,41,42,64.10,22.40,909.34,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,42,3,64.30,22.40,909.28,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,42,23,63.70,22.40,909.32,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,42,44,63.80,22.40,909.41,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,43,5,63.90,22.40,909.35,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,43,25,64.10,22.40,909.38,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,43,46,64.10,22.50,909.35,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,44,7,63.70,22.50,909.36,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,44,28,63.50,22.50,909.35,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,44,48,63.90,22.50,909.36,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,45,9,64.40,22.50,909.38,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,45,30,63.90,22.50,909.37,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,45,51,64.00,22.60,909.38,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,46,11,63.50,22.60,909.39,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,46,32,64.00,22.60,909.44,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,46,53,64.00,22.60,909.39,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,47,13,64.00,22.60,909.41,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,47,34,64.00,22.60,909.44,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,47,55,64.00,22.60,909.38,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,48,16,63.90,22.70,909.40,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,48,36,64.10,22.60,909.39,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,48,57,63.60,22.70,909.43,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,49,18,63.10,22.70,909.43,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,49,38,63.50,22.70,909.50,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,49,59,63.60,22.70,909.47,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,50,20,63.50,22.70,909.43,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,50,41,63.70,22.80,909.49,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,51,1,63.90,22.80,909.49,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,51,22,63.30,22.80,909.43,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,51,43,64.10,22.80,909.40,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,52,3,64.30,22.80,909.45,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,52,24,64.50,22.90,909.44,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,52,45,64.50,22.90,909.48,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,53,6,64.20,22.90,909.43,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,53,26,64.10,22.90,909.52,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,53,47,64.10,22.90,909.49,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,54,8,63.90,22.90,909.48,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,54,28,64.10,22.90,909.49,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,54,49,64.00,22.90,909.48,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,55,10,64.00,23.00,909.49,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,55,31,63.80,23.00,909.48,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,55,51,64.10,23.00,909.53,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,56,12,64.20,23.00,909.52,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,56,33,64.10,23.00,909.51,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,56,53,64.00,23.00,909.56,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,57,14,63.90,23.00,909.57,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,57,35,64.10,23.00,909.55,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,57,56,64.10,23.00,909.60,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,58,16,63.80,23.00,909.56,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,58,37,64.20,23.00,909.61,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,58,58,64.10,23.00,909.63,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,59,19,63.80,23.00,909.61,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,17,59,39,64.00,23.00,909.56,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,0,0,63.90,23.00,909.59,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,0,21,63.80,23.00,909.61,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,0,41,64.10,23.00,909.53,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,1,2,63.70,23.00,909.62,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,1,23,63.90,23.00,909.66,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,1,44,64.00,23.10,909.61,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,2,4,63.40,23.10,909.65,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,2,25,63.40,23.10,909.64,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,2,46,63.60,23.10,909.67,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,3,6,63.30,23.10,909.63,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,3,27,63.50,23.10,909.66,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,3,48,64.00,23.10,909.66,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,4,9,63.40,23.10,909.67,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,4,29,63.30,23.10,909.69,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,4,50,63.40,23.10,909.67,0.00,0.00,0.00,0.00,0.00,0.00, 
17,3,23,18,5,11,63.40,23.10,909.70,0.00,0.00,0.00,0.00,0.00,0.00, 
